name,center_x,center_z,width,depth,height,rotation_y
obstacle_59,11.02435179987312,-12.252210353717219,2.761740599127676,1.6012127349384886,2.168502907612412,0
obstacle_60,2.2311914555519436,-9.535515574523338,0.5150047567331744,2.7494253747175703,4.251517517328452,0
obstacle_61,19.76359503046146,10.301084750738223,0.8516064899566212,1.8951314616337107,1.9518835935798875,0
obstacle_62,-5.412215013855546,-19.92270149418932,2.15589573160013,1.2419901956407808,3.307519501656298,0
obstacle_63,1.4731754565748965,-18.784511088888056,1.5851669602319334,1.2130973230119497,4.89981608582607,0
obstacle_64,6.281649935658745,9.79484417950983,2.30099421117063,1.577899122143402,4.336793480762496,0
obstacle_65,-18.54026516407105,6.618110304940711,2.3294512277585326,1.6997362194907057,2.1832579776214716,0
obstacle_66,-6.87024505528122,6.201044027012248,1.6759729646944295,1.759353675467485,2.9225221645398807,0
obstacle_67,-4.740275502171883,-1.0607018616867592,1.4365673686734242,0.8141198141413587,2.3897927533389227,0
obstacle_68,17.97841342714635,-2.294836271888599,1.1707990682152898,2.93768977478715,3.298369969117985,0
obstacle_69,3.177487671275344,-6.522401340639679,2.965703028326601,1.2900892816357956,2.2257529558995715,0
obstacle_70,7.370880092224731,-13.71004668403167,1.4494714756834717,2.4473075947854843,4.379889007981225,0
obstacle_71,10.381783856556105,-13.994113675835402,2.4391319391733557,1.9132781544100532,4.61909675810282,0
obstacle_72,14.97291345405376,18.182038274389342,0.5845649095812309,2.8515206898372067,4.404887488818678,0
obstacle_73,-15.968466535398784,-19.4423811143107,2.6437272518513377,0.9724204249795627,3.2482358014888697,0
obstacle_74,14.677502063777148,-12.41997938384272,1.5395688662853213,1.5536182292936183,4.445248527895205,0
obstacle_75,5.860035768647805,10.615668273652581,2.3367537182341307,1.242907169242549,1.6001381180377532,0
obstacle_76,17.076444909272638,1.1551908190507056,2.588248418286903,1.328829060906287,2.1181031307484015,0
obstacle_77,-15.038428291008117,0.6421232032682838,2.697101511760124,1.3087218381609238,2.502309246470839,0
obstacle_78,16.390427687188968,-3.5769055536987153,2.9766219412417105,0.82795106844383,3.002418361652142,0
obstacle_79,-6.882032495173567,-17.942747237302868,1.0211191348325142,1.0449219139131758,3.0004381185322506,0
