name,center_x,center_z,width,depth,height,rotation_y
obstacle_49,-3.1898562354339077,21.28820055630436,2.028196595379094,2.0329395217690234,2.91283703667737,0
obstacle_50,23.32462791478504,-4.168559976978088,1.1017510137073758,1.7088278936528298,1.266921506797127,0
obstacle_51,-10.167321613914293,18.052367324036666,2.904270125132503,1.1423417202622361,2.5431175032470965,0
obstacle_52,4.092198725057401,23.67608733241613,2.5605260774430807,2.1326860434204384,3.864937796380314,0
obstacle_53,-4.104055693726352,-9.90214412730076,2.014603943310889,1.0183461032426786,1.5647438496316788,0
obstacle_54,14.128606121856478,-17.412198996922754,0.5104613654720059,1.36453058876844,1.30934948835323,0
obstacle_55,-15.6130017208514,3.478233977388225,2.552799720256341,1.0193059198097105,2.828179034220569,0
obstacle_56,-22.63118956228808,-9.243488094452928,2.13295293909723,1.142848784379047,1.7125300398083576,0
obstacle_57,7.428384394530774,-1.3892780588259797,2.2313154733144667,2.721684417907586,1.1965661912800087,0
obstacle_58,8.564115507561397,18.755866918731094,1.2694972196480356,0.5615657001484784,1.1979317993626424,0
obstacle_59,5.27518034449232,-3.8023843511338633,0.613945958303911,2.6251067184514207,3.2671005516552474,0
obstacle_60,21.665501131191263,9.349395376365742,1.2874893128556661,2.2665269451895957,2.8104274227758905,0
obstacle_61,-12.10619825434199,19.20842629822775,1.074222538245912,1.3241706956929098,1.3124523947953013,0
obstacle_62,-10.733973070021559,22.37185714622153,2.8889334897879877,2.078575061090528,2.404448958502345,0
obstacle_63,-9.886745673419972,-20.666170165649696,2.8292170955427336,2.3951224692779474,2.376241079269887,0
obstacle_64,-1.8182648991154196,-4.5475220292970775,2.51468568045316,1.9445749504140633,1.3167394112448099,0
obstacle_65,-12.069187226801459,-2.587431590752221,1.320507688955133,0.7265668461165828,1.0930478930216936,0
obstacle_66,-0.24472180059714788,22.26654361669847,1.3193552693427295,2.848168114984122,2.347379303394467,0
obstacle_67,22.201625671694764,-5.096750089472387,2.4115704154213784,2.218292181424993,2.0432161010842065,0
obstacle_68,3.5403098050550383,-6.968507329042456,0.6226099579699524,2.256044693184447,2.3489416993019687,0
obstacle_69,6.889499111549554,10.433349996809483,1.9914893974269425,1.732520404699514,3.46280031920288,0
obstacle_70,4.217484200500877,-4.241205816267563,1.6734157452050564,2.8799176183671884,3.861199081471812,0
obstacle_71,23.950777147378354,-21.873104051321373,2.3736988229666403,2.0321051690713126,3.738239839896297,0
obstacle_72,16.670421103431984,20.777639547752564,2.965729245987272,0.9761714619581878,3.6810229920687747,0
obstacle_73,18.921220422338195,21.571029132274994,0.6582263832618171,2.7910012859601228,2.0188075989210517,0
obstacle_74,-7.067975325501436,12.705845801127388,2.82554981511638,0.7457030773483831,3.0001889852378096,0
obstacle_75,17.68574418042752,-8.454054940187897,0.83532860072986,2.9155316353841045,1.9089574070994444,0
obstacle_76,17.965929542004297,-23.121099475132503,0.7744666540899698,1.5159979149160745,2.781210478855913,0
obstacle_77,21.992622869924375,-12.421898751643473,2.360871780729867,1.598512147178192,3.7058316893121086,0
obstacle_78,3.5269776059624895,14.22887901531012,2.768247408192253,0.5990362155107116,2.124381979031116,0
obstacle_79,-1.4863580762151685,5.609907518677883,0.9241340762815515,1.1397765585151471,2.6489842236143772,0
obstacle_80,-5.552796203601126,2.3013912131797802,0.6417370104814231,1.314679775357798,2.981433651230375,0
obstacle_81,-11.782322099386096,17.016369929731326,1.1946627817457205,1.925426471506237,3.7511346890476447,0
obstacle_82,18.85356545811313,6.450128808111835,1.5812622384398953,0.6427801832911944,2.8964394875866577,0
obstacle_83,-20.96635270222573,15.008099374766132,2.429187662310539,1.7912297444061827,3.3768172733006376,0
obstacle_84,8.267326956956929,5.869548735438819,2.3169390023118215,2.2253352593885483,3.828917555379437,0
obstacle_85,-5.277007380169703,-8.503277555193991,1.9014043147974864,0.9379793092584877,1.1475818843884176,0
obstacle_86,12.781836530841929,21.671676194579163,2.300458060964668,1.9209510822469904,1.1384457841381166,0
obstacle_87,-21.44480573100929,17.49543560303868,2.8837508780606305,2.2730764896507196,3.527619603059158,0
obstacle_88,16.673520322530962,-6.564310385964063,2.5631967115906296,2.994704247127498,2.479634579305898,0
obstacle_89,-6.409782475145484,-13.857043424602553,2.723324958181693,2.21319867997851,2.3117778162337186,0
obstacle_90,-1.8174069351311246,-3.1186736902116863,2.4952169592849813,0.525143143297891,3.9886536933945913,0
obstacle_91,16.274659772567347,-14.32183383800692,1.4962108748474174,2.005976609476041,2.3005358462924654,0
obstacle_92,17.38671900271479,19.96310449992785,1.142235111702332,0.5700073213915625,1.1034555304675888,0
obstacle_93,-15.386670699693402,-21.2192591005632,2.3270111585800723,2.7871730823150433,2.661109944311841,0
obstacle_94,5.392280985769403,17.909164581353018,2.5418432001915474,2.762550669395307,2.0378348779218474,0
obstacle_95,-0.7174319278407637,10.997904702351143,0.8109359887511876,2.0544468824523694,3.0266993719359467,0
obstacle_96,0.9405519842639691,3.7684686550566227,2.717507124691194,1.2710185346032339,2.7824306294995385,0
obstacle_97,-18.47108875954786,17.06678027001628,2.8802555547967943,1.2174778840033749,3.2891023036739835,0
obstacle_98,11.570817563484901,20.915189275814228,1.119368139797233,1.06459613407911,1.258738857480722,0
obstacle_99,-3.7698466015388057,-16.39654537246237,1.519332209494369,2.096521515205351,1.0007143554927957,0
